10.5,12.2,1
10.2,13.4,1
12.739,11.274,3
14.662,10.195,2
10.869,11.85,1
13.265,11.187,1
11.872,11.307,4
13.976,11.232,1
10.81,12.787,1
11.01,13.772,3
13.401,11.999,1
11.992,10.299,1
11.328,11.45,1
12.406,10.82,1
10.425,10.512,1
11.594,12.782,5
12.226,13.199,4
11.375,13.884,5
13.342,12.073,2
14.068,13.031,1
13.363,14.54,2
12.781,10.13,1
10.889,11.323,1
10.496,10.775,1
11.867,12.039,2
10.467,12.501,2
12.101,12.027,2
13.184,11.57,3
13.292,10.428,2
10.242,11.501,2
11.251,12.59,2
12.795,10.551,1
11.921,10.861,1
10.027,13.056,1
11.882,10.36,1
11.318,14.06,1
10.173,13.357,4
33.936,33.671,1
30.118,30.501,2
34.837,33.893,1
30.821,30.216,1
30.935,32.46,1
33.401,32.952,1
33.57,31.07,2
30.958,34.668,2
34.668,32.253,1
33.067,34.228,1
32.423,31.833,2
31.095,34.23,2
32.221,32.72,2
34.519,34.115,2
30.14,33,2
34.905,32.086,1
33.79,33.664,1
34.722,31.9,1
33.464,32.613,2
31.013,32.902,2
31.529,32.453,2
30.184,34.865,2
30.214,34.359,2
33.219,34.846,1
31.382,30.374,2
31.443,33.038,2
32.372,30.079,2
34.249,30.491,2
34.87,33.079,2
32.741,32.395,2
31.07,34.764,2
32.767,30.065,2
30.795,33.494,2
34.15,33.7,2
33.927,31.061,2
34.427,34.973,1
60.772,58.814,2
52.938,50.582,2
64.248,66.631,2
60.694,59.287,2
59.145,65.24,2
50.946,61.265,2
61.186,62.144,2
66.272,57.41,4
62.67,57.649,2
50.646,61.19,4
65.102,68.667,2
53.614,65.491,2
68.701,66.31,2
63.265,68.224,1
61.499,64.88,3
66.506,69.471,1
54.434,69.961,1
67.949,57.911,2
68.565,56.173,1
65.026,55.635,2
61.892,67.709,2
66.958,56.383,3
65.595,59.813,1
60.036,56.914,1
55.304,57.161,2
62.048,60.655,1
