10.5,12.2,14
10.2,13.4,14
12.739,11.274,2
14.662,10.195,4
10.869,11.85,2
13.265,11.187,6
11.872,11.307,2
13.976,11.232,2
10.81,12.787,2
11.01,13.772,2
13.401,11.999,14
11.992,10.299,7
11.328,11.45,2
12.406,10.82,2
10.425,10.512,2
11.594,12.782,2
12.226,13.199,2
11.375,13.884,2
13.342,12.073,2
14.068,13.031,7
13.363,14.54,2
12.781,10.13,3
10.889,11.323,2
10.496,10.775,2
11.867,12.039,2
10.467,12.501,3
12.101,12.027,2
13.184,11.57,4
13.292,10.428,2
10.242,11.501,2
11.251,12.59,7
12.795,10.551,2
11.921,10.861,0
10.027,13.056,2
11.882,10.36,7
11.318,14.06,2
10.173,13.357,2
33.936,33.671,2
30.118,30.501,2
34.837,33.893,0
30.821,30.216,14
30.935,32.46,4
33.401,32.952,2
33.57,31.07,2
30.958,34.668,2
34.668,32.253,0
33.067,34.228,2
32.423,31.833,2
31.095,34.23,4
32.221,32.72,2
34.519,34.115,2
30.14,33,7
34.905,32.086,14
33.79,33.664,14
34.722,31.9,2
33.464,32.613,14
31.013,32.902,2
31.529,32.453,0
30.184,34.865,14
30.214,34.359,2
33.219,34.846,14
31.382,30.374,2
31.443,33.038,4
32.372,30.079,2
34.249,30.491,4
34.87,33.079,5
32.741,32.395,14
31.07,34.764,2
32.767,30.065,2
30.795,33.494,2
34.15,33.7,14
33.927,31.061,4
34.427,34.973,8
60.772,58.814,4
52.938,50.582,0
64.248,66.631,0
60.694,59.287,2
59.145,65.24,8
50.946,61.265,14
61.186,62.144,4
66.272,57.41,1
62.67,57.649,14
50.646,61.19,2
65.102,68.667,14
53.614,65.491,1
68.701,66.31,2
63.265,68.224,7
61.499,64.88,2
66.506,69.471,4
54.434,69.961,2
67.949,57.911,3
68.565,56.173,7
65.026,55.635,4
61.892,67.709,3
66.958,56.383,2
65.595,59.813,0
60.036,56.914,2
55.304,57.161,2
62.048,60.655,2
