10.5,12.2,4
10.2,13.4,3
12.739,11.274,8
14.662,10.195,7
10.869,11.85,3
13.265,11.187,2
11.872,11.307,8
13.976,11.232,8
10.81,12.787,5
11.01,13.772,8
13.401,11.999,8
11.992,10.299,7
11.328,11.45,3
12.406,10.82,8
10.425,10.512,7
11.594,12.782,3
12.226,13.199,3
11.375,13.884,4
13.342,12.073,8
14.068,13.031,3
13.363,14.54,7
12.781,10.13,3
10.889,11.323,7
10.496,10.775,3
11.867,12.039,8
10.467,12.501,7
12.101,12.027,7
13.184,11.57,3
13.292,10.428,8
10.242,11.501,3
11.251,12.59,1
12.795,10.551,6
11.921,10.861,3
10.027,13.056,3
11.882,10.36,3
11.318,14.06,3
10.173,13.357,3
33.936,33.671,4
30.118,30.501,3
34.837,33.893,3
30.821,30.216,3
30.935,32.46,0
33.401,32.952,3
33.57,31.07,3
30.958,34.668,8
34.668,32.253,5
33.067,34.228,3
32.423,31.833,3
31.095,34.23,14
32.221,32.72,3
34.519,34.115,3
30.14,33,3
34.905,32.086,8
33.79,33.664,4
34.722,31.9,3
33.464,32.613,4
31.013,32.902,3
31.529,32.453,3
30.184,34.865,7
30.214,34.359,6
33.219,34.846,3
31.382,30.374,5
31.443,33.038,7
32.372,30.079,4
34.249,30.491,7
34.87,33.079,7
32.741,32.395,4
31.07,34.764,7
32.767,30.065,3
30.795,33.494,8
34.15,33.7,3
33.927,31.061,3
34.427,34.973,4
60.772,58.814,3
52.938,50.582,4
64.248,66.631,4
60.694,59.287,8
59.145,65.24,4
50.946,61.265,8
61.186,62.144,7
66.272,57.41,1
62.67,57.649,7
50.646,61.19,7
65.102,68.667,3
53.614,65.491,1
68.701,66.31,3
63.265,68.224,8
61.499,64.88,3
66.506,69.471,3
54.434,69.961,3
67.949,57.911,3
68.565,56.173,14
65.026,55.635,4
61.892,67.709,0
66.958,56.383,0
65.595,59.813,7
60.036,56.914,2
55.304,57.161,2
62.048,60.655,4
