10.5,12.2,14
10.2,13.4,6
12.739,11.274,2
14.662,10.195,6
10.869,11.85,6
13.265,11.187,6
11.872,11.307,0
13.976,11.232,1
10.81,12.787,0
11.01,13.772,0
13.401,11.999,14
11.992,10.299,0
11.328,11.45,6
12.406,10.82,0
10.425,10.512,6
11.594,12.782,7
12.226,13.199,1
11.375,13.884,3
13.342,12.073,0
14.068,13.031,0
13.363,14.54,6
12.781,10.13,0
10.889,11.323,12
10.496,10.775,7
11.867,12.039,2
10.467,12.501,2
12.101,12.027,9
13.184,11.57,0
13.292,10.428,2
10.242,11.501,12
11.251,12.59,0
12.795,10.551,0
11.921,10.861,6
10.027,13.056,0
11.882,10.36,0
11.318,14.06,0
10.173,13.357,0
33.936,33.671,0
30.118,30.501,6
34.837,33.893,14
30.821,30.216,1
30.935,32.46,6
33.401,32.952,1
33.57,31.07,0
30.958,34.668,0
34.668,32.253,1
33.067,34.228,1
32.423,31.833,1
31.095,34.23,2
32.221,32.72,0
34.519,34.115,2
30.14,33,1
34.905,32.086,0
33.79,33.664,6
34.722,31.9,1
33.464,32.613,2
31.013,32.902,0
31.529,32.453,9
30.184,34.865,1
30.214,34.359,2
33.219,34.846,6
31.382,30.374,2
31.443,33.038,1
32.372,30.079,1
34.249,30.491,3
34.87,33.079,3
32.741,32.395,2
31.07,34.764,0
32.767,30.065,1
30.795,33.494,9
34.15,33.7,1
33.927,31.061,9
34.427,34.973,2
60.772,58.814,1
52.938,50.582,2
64.248,66.631,1
60.694,59.287,0
59.145,65.24,2
50.946,61.265,1
61.186,62.144,0
66.272,57.41,1
62.67,57.649,7
50.646,61.19,7
65.102,68.667,0
53.614,65.491,6
68.701,66.31,1
63.265,68.224,0
61.499,64.88,2
66.506,69.471,0
54.434,69.961,0
67.949,57.911,12
68.565,56.173,2
65.026,55.635,6
61.892,67.709,4
66.958,56.383,0
65.595,59.813,4
60.036,56.914,14
55.304,57.161,14
62.048,60.655,9
