10.5,12.2,14
10.2,13.4,0
12.739,11.274,14
14.662,10.195,1
10.869,11.85,14
13.265,11.187,14
11.872,11.307,14
13.976,11.232,9
10.81,12.787,14
11.01,13.772,6
13.401,11.999,6
11.992,10.299,14
11.328,11.45,14
12.406,10.82,7
10.425,10.512,14
11.594,12.782,9
12.226,13.199,14
11.375,13.884,14
13.342,12.073,8
14.068,13.031,14
13.363,14.54,6
12.781,10.13,0
10.889,11.323,12
10.496,10.775,14
11.867,12.039,14
10.467,12.501,9
12.101,12.027,12
13.184,11.57,0
13.292,10.428,7
10.242,11.501,6
11.251,12.59,12
12.795,10.551,12
11.921,10.861,14
10.027,13.056,0
11.882,10.36,0
11.318,14.06,6
10.173,13.357,12
33.936,33.671,14
30.118,30.501,0
34.837,33.893,6
30.821,30.216,0
30.935,32.46,0
33.401,32.952,0
33.57,31.07,9
30.958,34.668,9
34.668,32.253,0
33.067,34.228,6
32.423,31.833,1
31.095,34.23,0
32.221,32.72,2
34.519,34.115,2
30.14,33,6
34.905,32.086,0
33.79,33.664,0
34.722,31.9,6
33.464,32.613,7
31.013,32.902,14
31.529,32.453,6
30.184,34.865,1
30.214,34.359,2
33.219,34.846,0
31.382,30.374,0
31.443,33.038,14
32.372,30.079,14
34.249,30.491,12
34.87,33.079,9
32.741,32.395,7
31.07,34.764,0
32.767,30.065,6
30.795,33.494,12
34.15,33.7,0
33.927,31.061,6
34.427,34.973,6
60.772,58.814,14
52.938,50.582,6
64.248,66.631,0
60.694,59.287,0
59.145,65.24,6
50.946,61.265,12
61.186,62.144,0
66.272,57.41,0
62.67,57.649,7
50.646,61.19,7
65.102,68.667,6
53.614,65.491,6
68.701,66.31,2
63.265,68.224,0
61.499,64.88,9
66.506,69.471,12
54.434,69.961,14
67.949,57.911,12
68.565,56.173,14
65.026,55.635,6
61.892,67.709,4
66.958,56.383,4
65.595,59.813,0
60.036,56.914,9
55.304,57.161,3
62.048,60.655,3
