10.5,12.2,0
10.2,13.4,3
12.739,11.274,0
14.662,10.195,9
10.869,11.85,1
13.265,11.187,9
11.872,11.307,0
13.976,11.232,3
10.81,12.787,6
11.01,13.772,6
13.401,11.999,3
11.992,10.299,2
11.328,11.45,1
12.406,10.82,1
10.425,10.512,0
11.594,12.782,0
12.226,13.199,3
11.375,13.884,9
13.342,12.073,1
14.068,13.031,1
13.363,14.54,9
12.781,10.13,9
10.889,11.323,1
10.496,10.775,9
11.867,12.039,1
10.467,12.501,3
12.101,12.027,0
13.184,11.57,9
13.292,10.428,2
10.242,11.501,9
11.251,12.59,1
12.795,10.551,0
11.921,10.861,2
10.027,13.056,1
11.882,10.36,9
11.318,14.06,9
10.173,13.357,14
33.936,33.671,3
30.118,30.501,9
34.837,33.893,9
30.821,30.216,1
30.935,32.46,3
33.401,32.952,2
33.57,31.07,7
30.958,34.668,9
34.668,32.253,0
33.067,34.228,3
32.423,31.833,9
31.095,34.23,3
32.221,32.72,2
34.519,34.115,1
30.14,33,9
34.905,32.086,1
33.79,33.664,1
34.722,31.9,3
33.464,32.613,9
31.013,32.902,0
31.529,32.453,0
30.184,34.865,9
30.214,34.359,1
33.219,34.846,3
31.382,30.374,2
31.443,33.038,0
32.372,30.079,1
34.249,30.491,3
34.87,33.079,3
32.741,32.395,0
31.07,34.764,3
32.767,30.065,3
30.795,33.494,9
34.15,33.7,6
33.927,31.061,9
34.427,34.973,1
60.772,58.814,3
52.938,50.582,9
64.248,66.631,3
60.694,59.287,9
59.145,65.24,9
50.946,61.265,1
61.186,62.144,9
66.272,57.41,1
62.67,57.649,3
50.646,61.19,3
65.102,68.667,7
53.614,65.491,14
68.701,66.31,6
63.265,68.224,2
61.499,64.88,1
66.506,69.471,1
54.434,69.961,0
67.949,57.911,9
68.565,56.173,2
65.026,55.635,6
61.892,67.709,4
66.958,56.383,0
65.595,59.813,4
60.036,56.914,3
55.304,57.161,14
62.048,60.655,0
