10.5,12.2,2
10.2,13.4,3
12.739,11.274,7
14.662,10.195,3
10.869,11.85,4
13.265,11.187,3
11.872,11.307,3
13.976,11.232,2
10.81,12.787,7
11.01,13.772,3
13.401,11.999,7
11.992,10.299,3
11.328,11.45,3
12.406,10.82,7
10.425,10.512,8
11.594,12.782,3
12.226,13.199,2
11.375,13.884,7
13.342,12.073,3
14.068,13.031,3
13.363,14.54,2
12.781,10.13,7
10.889,11.323,3
10.496,10.775,7
11.867,12.039,3
10.467,12.501,7
12.101,12.027,7
13.184,11.57,7
13.292,10.428,14
10.242,11.501,4
11.251,12.59,7
12.795,10.551,3
11.921,10.861,2
10.027,13.056,3
11.882,10.36,3
11.318,14.06,3
10.173,13.357,7
33.936,33.671,2
30.118,30.501,3
34.837,33.893,7
30.821,30.216,7
30.935,32.46,2
33.401,32.952,4
33.57,31.07,7
30.958,34.668,2
34.668,32.253,2
33.067,34.228,7
32.423,31.833,7
31.095,34.23,14
32.221,32.72,14
34.519,34.115,2
30.14,33,7
34.905,32.086,7
33.79,33.664,2
34.722,31.9,2
33.464,32.613,2
31.013,32.902,4
31.529,32.453,3
30.184,34.865,2
30.214,34.359,2
33.219,34.846,2
31.382,30.374,2
31.443,33.038,3
32.372,30.079,7
34.249,30.491,2
34.87,33.079,7
32.741,32.395,3
31.07,34.764,7
32.767,30.065,3
30.795,33.494,2
34.15,33.7,7
33.927,31.061,2
34.427,34.973,7
60.772,58.814,2
52.938,50.582,2
64.248,66.631,2
60.694,59.287,2
59.145,65.24,2
50.946,61.265,2
61.186,62.144,7
66.272,57.41,1
62.67,57.649,7
50.646,61.19,7
65.102,68.667,3
53.614,65.491,1
68.701,66.31,3
63.265,68.224,7
61.499,64.88,0
66.506,69.471,14
54.434,69.961,3
67.949,57.911,3
68.565,56.173,7
65.026,55.635,4
61.892,67.709,4
66.958,56.383,0
65.595,59.813,14
60.036,56.914,2
55.304,57.161,2
62.048,60.655,2
