10.5,12.2,7
10.2,13.4,3
12.739,11.274,14
14.662,10.195,15
10.869,11.85,14
13.265,11.187,7
11.872,11.307,12
13.976,11.232,12
10.81,12.787,15
11.01,13.772,6
13.401,11.999,14
11.992,10.299,14
11.328,11.45,14
12.406,10.82,14
10.425,10.512,14
11.594,12.782,14
12.226,13.199,14
11.375,13.884,14
13.342,12.073,6
14.068,13.031,9
13.363,14.54,14
12.781,10.13,14
10.889,11.323,14
10.496,10.775,14
11.867,12.039,14
10.467,12.501,9
12.101,12.027,14
13.184,11.57,14
13.292,10.428,14
10.242,11.501,12
11.251,12.59,14
12.795,10.551,9
11.921,10.861,14
10.027,13.056,9
11.882,10.36,7
11.318,14.06,14
10.173,13.357,14
33.936,33.671,7
30.118,30.501,14
34.837,33.893,14
30.821,30.216,14
30.935,32.46,14
33.401,32.952,14
33.57,31.07,14
30.958,34.668,7
34.668,32.253,0
33.067,34.228,14
32.423,31.833,14
31.095,34.23,2
32.221,32.72,15
34.519,34.115,12
30.14,33,14
34.905,32.086,14
33.79,33.664,14
34.722,31.9,12
33.464,32.613,12
31.013,32.902,14
31.529,32.453,0
30.184,34.865,12
30.214,34.359,12
33.219,34.846,9
31.382,30.374,14
31.443,33.038,7
32.372,30.079,14
34.249,30.491,12
34.87,33.079,14
32.741,32.395,14
31.07,34.764,7
32.767,30.065,6
30.795,33.494,1
34.15,33.7,14
33.927,31.061,9
34.427,34.973,7
60.772,58.814,7
52.938,50.582,9
64.248,66.631,14
60.694,59.287,5
59.145,65.24,14
50.946,61.265,14
61.186,62.144,14
66.272,57.41,14
62.67,57.649,7
50.646,61.19,7
65.102,68.667,14
53.614,65.491,3
68.701,66.31,14
63.265,68.224,9
61.499,64.88,14
66.506,69.471,12
54.434,69.961,14
67.949,57.911,10
68.565,56.173,14
65.026,55.635,9
61.892,67.709,4
66.958,56.383,4
65.595,59.813,2
60.036,56.914,1
55.304,57.161,6
62.048,60.655,3
